t_s,pressure_kpa,setpoint_kpa,valve_pct,phase,diverter,in_band
85.2,40.642,40.0,10.01,collecting,1,1
85.25,40.861,40.0,8.49,collecting,1,1
85.3,40.262,40.0,12.69,collecting,1,1
85.35,40.407,40.0,11.53,collecting,1,1
85.4,40.554,40.0,10.43,collecting,1,1
85.45,40.417,40.0,11.36,collecting,1,1
85.5,40.622,40.0,9.88,collecting,1,1
85.55,40.695,40.0,9.39,collecting,1,1
85.6,40.734,40.0,9.17,collecting,1,1
85.65,40.335,40.0,11.96,collecting,1,1
85.7,40.506,40.0,10.67,collecting,1,1
85.75,40.382,40.0,11.48,collecting,1,1
85.8,40.553,40.0,10.23,collecting,1,1
85.85,40.36,40.0,11.56,collecting,1,1
85.9,40.661,40.0,9.41,collecting,1,1
85.95,40.56,40.0,10.16,collecting,1,1
86.0,40.677,40.0,9.35,collecting,1,1
86.05,40.734,40.0,9.0,collecting,1,1
86.1,40.426,40.0,11.18,collecting,1,1
86.15,40.66,40.0,9.5,collecting,1,1
86.2,40.463,40.0,10.88,collecting,1,1
86.25,40.65,40.0,9.54,collecting,1,1
86.3,40.48,40.0,10.74,collecting,1,1
86.35,40.712,40.0,9.1,collecting,1,1
86.4,40.189,40.0,12.74,collecting,1,1
86.45,40.575,40.0,9.92,collecting,1,1
86.5,40.573,40.0,9.95,collecting,1,1
86.55,40.152,40.0,12.85,collecting,1,1
86.6,40.424,40.0,10.82,collecting,1,1
86.65,40.403,40.0,10.93,collecting,1,1
86.7,40.544,40.0,9.92,collecting,1,1
86.75,40.362,40.0,11.19,collecting,1,1
86.8,40.705,40.0,8.78,collecting,1,1
86.85,40.594,40.0,9.63,collecting,1,1
86.9,40.488,40.0,10.39,collecting,1,1
86.95,40.636,40.0,9.36,collecting,1,1
87.0,40.3,40.0,11.71,collecting,1,1
87.05,40.785,40.0,8.27,collecting,1,1
87.1,40.481,40.0,10.46,collecting,1,1
87.15,40.298,40.0,11.69,collecting,1,1
87.2,40.292,40.0,11.64,collecting,1,1
87.25,40.695,40.0,8.77,collecting,1,1
87.3,40.637,40.0,9.26,collecting,1,1
87.35,40.435,40.0,10.69,collecting,1,1
87.4,40.446,40.0,10.57,collecting,1,1
87.45,40.514,40.0,10.07,collecting,1,1
87.5,40.297,40.0,11.56,collecting,1,1
87.55,40.648,40.0,9.06,collecting,1,1
87.6,40.497,40.0,10.15,collecting,1,1
87.65,40.507,40.0,10.07,collecting,1,1
87.7,40.512,40.0,10.03,collecting,1,1
87.75,40.151,40.0,12.52,collecting,1,1
87.8,40.062,40.0,12.98,collecting,1,1
87.85,40.602,40.0,9.11,collecting,1,1
87.9,40.398,40.0,10.58,collecting,1,1
87.95,40.434,40.0,10.32,collecting,1,1
88.0,40.029,40.0,13.1,collecting,1,1
88.05,40.396,40.0,10.41,collecting,1,1
88.1,40.321,40.0,10.93,collecting,1,1
88.15,40.434,40.0,10.13,collecting,1,1
88.2,40.192,40.0,11.82,collecting,1,1
88.25,40.68,40.0,8.38,collecting,1,1
88.3,40.334,40.0,10.88,collecting,1,1
88.35,40.288,40.0,11.16,collecting,1,1
88.4,40.392,40.0,10.41,collecting,1,1
88.45,40.531,40.0,9.45,collecting,1,1
88.5,40.303,40.0,11.07,collecting,1,1
88.55,40.394,40.0,10.4,collecting,1,1
88.6,40.428,40.0,10.16,collecting,1,1
88.65,40.389,40.0,10.44,collecting,1,1
88.7,40.407,40.0,10.31,collecting,1,1
88.75,40.306,40.0,11.0,collecting,1,1
88.8,40.509,40.0,9.56,collecting,1,1
88.85,40.048,40.0,12.78,collecting,1,1
88.9,40.041,40.0,12.68,collecting,1,1
88.95,40.121,40.0,12.0,collecting,1,1
89.0,40.573,40.0,8.82,collecting,1,1
89.05,40.122,40.0,12.03,collecting,1,1
89.1,40.435,40.0,9.79,collecting,1,1
89.15,39.933,40.0,13.29,collecting,1,1
89.2,40.11,40.0,11.92,collecting,1,1
89.25,40.419,40.0,9.73,collecting,1,1
89.3,40.094,40.0,12.03,collecting,1,1
89.35,40.19,40.0,11.3,collecting,1,1
89.4,40.356,40.0,10.14,collecting,1,1
89.45,40.023,40.0,12.47,collecting,1,1
89.5,40.225,40.0,10.99,collecting,1,1
89.55,40.09,40.0,11.91,collecting,1,1
89.6,40.276,40.0,10.58,collecting,1,1
89.65,40.036,40.0,12.25,collecting,1,1
89.7,40.28,40.0,10.51,collecting,1,1
89.75,40.02,40.0,12.33,collecting,1,1
89.8,39.886,40.0,13.18,collecting,1,1
89.85,39.979,40.0,12.42,collecting,1,1
89.9,40.263,40.0,10.4,collecting,1,1
89.95,40.218,40.0,10.77,collecting,1,1
90.0,40.067,40.0,11.84,collecting,1,1
90.05,40.055,40.0,11.89,collecting,1,1
90.1,40.32,40.0,10.04,collecting,1,1
90.15,40.036,40.0,12.06,collecting,1,1
90.2,40.108,40.0,11.52,collecting,1,1
90.25,40.148,40.0,11.23,collecting,1,1
90.3,40.147,40.0,11.24,collecting,1,1
90.35,40.133,40.0,11.34,collecting,1,1
90.4,39.878,40.0,13.09,collecting,1,1
90.45,40.155,40.0,11.09,collecting,1,1
90.5,40.134,40.0,11.25,collecting,1,1
90.55,40.13,40.0,11.29,collecting,1,1
90.6,40.065,40.0,11.74,collecting,1,1
90.65,39.987,40.0,12.26,collecting,1,1
90.7,40.286,40.0,10.15,collecting,1,1
90.75,39.87,40.0,13.08,collecting,1,1
90.8,40.273,40.0,10.22,collecting,1,1
90.85,39.778,40.0,13.69,collecting,1,1
90.9,39.722,40.0,13.95,collecting,1,1
90.95,39.951,40.0,12.24,collecting,1,1
91.0,39.9,40.0,12.56,collecting,1,1
91.05,40.119,40.0,11.02,collecting,1,1
91.1,40.023,40.0,11.73,collecting,1,1
91.15,39.931,40.0,12.37,collecting,1,1
91.2,40.12,40.0,11.04,collecting,1,1
91.25,39.925,40.0,12.43,collecting,1,1
91.3,40.186,40.0,10.59,collecting,1,1
91.35,39.979,40.0,12.09,collecting,1,1
91.4,40.102,40.0,11.22,collecting,1,1
91.45,39.855,40.0,12.95,collecting,1,1
91.5,39.755,40.0,13.57,collecting,1,1
91.55,39.852,40.0,12.81,collecting,1,1
91.6,39.851,40.0,12.77,collecting,1,1
91.65,40.35,40.0,9.29,collecting,1,1
91.7,39.997,40.0,11.88,collecting,1,1
91.75,39.932,40.0,12.33,collecting,1,1
91.8,40.079,40.0,11.29,collecting,1,1
91.85,39.628,40.0,14.42,collecting,1,1
91.9,39.954,40.0,12.04,collecting,1,1
91.95,40.011,40.0,11.65,collecting,1,1
92.0,39.935,40.0,12.2,collecting,1,1
92.05,40.093,40.0,11.11,collecting,1,1
92.1,40.007,40.0,11.75,collecting,1,1
92.15,40.165,40.0,10.68,collecting,1,1
92.2,39.875,40.0,12.75,collecting,1,1
92.25,39.887,40.0,12.61,collecting,1,1
92.3,39.879,40.0,12.63,collecting,1,1
92.35,39.542,40.0,14.91,collecting,1,1
92.4,39.931,40.0,12.07,collecting,1,1
92.45,40.093,40.0,10.98,collecting,1,1
92.5,40.112,40.0,10.92,collecting,1,1
92.55,39.812,40.0,13.05,collecting,1,1
92.6,39.67,40.0,13.97,collecting,1,1
92.65,39.967,40.0,11.83,collecting,1,1
92.7,39.654,40.0,14.01,collecting,1,1
92.75,40.05,40.0,11.19,collecting,1,1
92.8,39.721,40.0,13.52,collecting,1,1
92.85,39.897,40.0,12.25,collecting,1,1
92.9,39.897,40.0,12.26,collecting,1,1
92.95,39.793,40.0,12.99,collecting,1,1
93.0,39.798,40.0,12.92,collecting,1,1
93.05,39.798,40.0,12.9,collecting,1,1
93.1,39.717,40.0,13.44,collecting,1,1
93.15,39.811,40.0,12.74,collecting,1,1
93.2,40.026,40.0,11.26,collecting,1,1
93.25,40.026,40.0,11.34,collecting,1,1
93.3,39.553,40.0,14.66,collecting,1,1
93.35,40.006,40.0,11.42,collecting,1,1
93.4,40.116,40.0,10.73,collecting,1,1
93.45,39.935,40.0,12.08,collecting,1,1
93.5,40.017,40.0,11.54,collecting,1,1
93.55,40.067,40.0,11.24,collecting,1,1
93.6,39.849,40.0,12.8,collecting,1,1
93.65,39.646,40.0,14.16,collecting,1,1
93.7,39.817,40.0,12.88,collecting,1,1
93.75,39.837,40.0,12.72,collecting,1,1
93.8,39.918,40.0,12.15,collecting,1,1
93.85,39.95,40.0,11.95,collecting,1,1
93.9,39.789,40.0,13.08,collecting,1,1
93.95,39.755,40.0,13.28,collecting,1,1
94.0,39.784,40.0,13.04,collecting,1,1
94.05,39.958,40.0,11.82,collecting,1,1
94.1,40.013,40.0,11.49,collecting,1,1
94.15,39.859,40.0,12.61,collecting,1,1
94.2,39.885,40.0,12.42,collecting,1,1
94.25,39.745,40.0,13.39,collecting,1,1
94.3,39.785,40.0,13.07,collecting,1,1
94.35,39.645,40.0,14.0,collecting,1,1
94.4,40.082,40.0,10.92,collecting,1,1
94.45,39.772,40.0,13.15,collecting,1,1
94.5,39.64,40.0,14.03,collecting,1,1
94.55,40.038,40.0,11.22,collecting,1,1
94.6,39.781,40.0,13.08,collecting,1,1
94.65,39.858,40.0,12.52,collecting,1,1
94.7,40.002,40.0,11.54,collecting,1,1
94.75,40.117,40.0,10.82,collecting,1,1
94.8,39.681,40.0,13.91,collecting,1,1
94.85,39.859,40.0,12.61,collecting,1,1
94.9,40.007,40.0,11.59,collecting,1,1
94.95,39.741,40.0,13.47,collecting,1,1
95.0,40.091,40.0,11.01,collecting,1,1
95.05,39.818,40.0,12.98,collecting,1,1
95.1,39.76,40.0,13.35,collecting,1,1
95.15,40.019,40.0,11.52,collecting,1,1
95.2,39.848,40.0,12.76,collecting,1,1
95.25,39.864,40.0,12.63,collecting,1,1
95.3,39.744,40.0,13.45,collecting,1,1
95.35,39.639,40.0,14.12,collecting,1,1
95.4,39.872,40.0,12.44,collecting,1,1
95.45,39.848,40.0,12.62,collecting,1,1
95.5,39.799,40.0,12.97,collecting,1,1
95.55,39.882,40.0,12.39,collecting,1,1
95.6,39.785,40.0,13.07,collecting,1,1
95.65,40.053,40.0,11.22,collecting,1,1
95.7,39.867,40.0,12.58,collecting,1,1
95.75,39.646,40.0,14.11,collecting,1,1
95.8,39.824,40.0,12.8,collecting,1,1
95.85,39.862,40.0,12.54,collecting,1,1
95.9,39.642,40.0,14.07,collecting,1,1
95.95,39.744,40.0,13.3,collecting,1,1
96.0,39.927,40.0,12.02,collecting,1,1
96.05,39.854,40.0,12.57,collecting,1,1
96.1,39.782,40.0,13.08,collecting,1,1
96.15,39.631,40.0,14.11,collecting,1,1
96.2,39.735,40.0,13.33,collecting,1,1
96.25,39.984,40.0,11.59,collecting,1,1
96.3,40.004,40.0,11.55,collecting,1,1
96.35,39.676,40.0,13.87,collecting,1,1
96.4,39.966,40.0,11.82,collecting,1,1
96.45,40.179,40.0,10.42,collecting,1,1
96.5,39.852,40.0,12.81,collecting,1,1
96.55,39.981,40.0,11.91,collecting,1,1
96.6,39.784,40.0,13.31,collecting,1,1
96.65,40.155,40.0,10.71,collecting,1,1
96.7,40.164,40.0,10.76,collecting,1,1
96.75,39.841,40.0,13.07,collecting,1,1
96.8,40.041,40.0,11.66,collecting,1,1
96.85,39.831,40.0,13.14,collecting,1,1
96.9,39.844,40.0,13.01,collecting,1,1
96.95,39.831,40.0,13.06,collecting,1,1
97.0,39.892,40.0,12.61,collecting,1,1
97.05,40.183,40.0,10.6,collecting,1,1
97.1,39.965,40.0,12.21,collecting,1,1
97.15,40.148,40.0,10.96,collecting,1,1
97.2,40.019,40.0,11.92,collecting,1,1
97.25,40.195,40.0,10.74,collecting,1,1
97.3,40.068,40.0,11.69,collecting,1,1
97.35,40.137,40.0,11.24,collecting,1,1
97.4,39.759,40.0,13.88,collecting,1,1
97.45,39.851,40.0,13.14,collecting,1,1
97.5,39.506,40.0,15.45,collecting,1,1
97.55,40.075,40.0,11.36,collecting,1,1
97.6,40.035,40.0,11.7,collecting,1,1
97.65,40.087,40.0,11.38,collecting,1,1
97.7,39.911,40.0,12.65,collecting,1,1
97.75,39.967,40.0,12.24,collecting,1,1
97.8,39.772,40.0,13.58,collecting,1,1
97.85,40.296,40.0,9.91,collecting,1,1
97.9,39.845,40.0,13.16,collecting,1,1
97.95,40.061,40.0,11.61,collecting,1,1
98.0,40.159,40.0,10.98,collecting,1,1
98.05,39.95,40.0,12.48,collecting,1,1
98.1,39.919,40.0,12.68,collecting,1,1
98.15,39.981,40.0,12.22,collecting,1,1
98.2,39.911,40.0,12.7,collecting,1,1
98.25,40.074,40.0,11.55,collecting,1,1
98.3,39.768,40.0,13.69,collecting,1,1
98.35,40.217,40.0,10.52,collecting,1,1
98.4,40.256,40.0,10.36,collecting,1,1
98.45,39.861,40.0,13.17,collecting,1,1
98.5,40.133,40.0,11.24,collecting,1,1
98.55,39.916,40.0,12.77,collecting,1,1
98.6,39.96,40.0,12.43,collecting,1,1
98.65,40.019,40.0,12.0,collecting,1,1
98.7,39.822,40.0,13.37,collecting,1,1
98.75,40.147,40.0,11.06,collecting,1,1
98.8,39.839,40.0,13.24,collecting,1,1
98.85,39.994,40.0,12.11,collecting,1,1
98.9,39.823,40.0,13.29,collecting,1,1
98.95,40.183,40.0,10.76,collecting,1,1
99.0,40.008,40.0,12.05,collecting,1,1
99.05,40.027,40.0,11.93,collecting,1,1
99.1,40.028,40.0,11.94,collecting,1,1
99.15,39.975,40.0,12.31,collecting,1,1
99.2,40.361,40.0,9.64,collecting,1,1
99.25,40.116,40.0,11.47,collecting,1,1
99.3,40.066,40.0,11.84,collecting,1,1
99.35,39.932,40.0,12.76,collecting,1,1
99.4,40.08,40.0,11.69,collecting,1,1
99.45,39.973,40.0,12.45,collecting,1,1
99.5,39.983,40.0,12.34,collecting,1,1
99.55,39.902,40.0,12.88,collecting,1,1
99.6,40.12,40.0,11.33,collecting,1,1
99.65,39.982,40.0,12.32,collecting,1,1
99.7,40.392,40.0,9.48,collecting,1,1
99.75,40.008,40.0,12.27,collecting,1,1
99.8,40.027,40.0,12.11,collecting,1,1
99.85,39.929,40.0,12.77,collecting,1,1
99.9,40.083,40.0,11.66,collecting,1,1
99.95,40.04,40.0,11.97,collecting,1,1
100.0,40.153,40.0,11.19,collecting,1,1
100.05,40.105,40.0,11.56,collecting,1,1
100.1,40.397,40.0,9.57,collecting,1,1
100.15,39.828,40.0,13.61,collecting,1,1
100.2,40.023,40.0,12.15,collecting,1,1
100.25,40.038,40.0,12.03,collecting,1,1
100.3,40.322,40.0,10.06,collecting,1,1
100.35,40.134,40.0,11.46,collecting,1,1
100.4,40.0,40.0,12.39,collecting,1,1
100.45,40.254,40.0,10.6,collecting,1,1
100.5,40.032,40.0,12.19,collecting,1,1
100.55,40.344,40.0,10.01,collecting,1,1
100.6,40.171,40.0,11.29,collecting,1,1
100.65,40.101,40.0,11.78,collecting,1,1
100.7,40.191,40.0,11.14,collecting,1,1
100.75,39.985,40.0,12.58,collecting,1,1
100.8,39.975,40.0,12.59,collecting,1,1
100.85,40.176,40.0,11.14,collecting,1,1
100.9,40.129,40.0,11.5,collecting,1,1
100.95,40.52,40.0,8.81,collecting,1,1
101.0,40.289,40.0,10.55,collecting,1,1
101.05,40.369,40.0,10.05,collecting,1,1
101.1,39.915,40.0,13.23,collecting,1,1
101.15,40.286,40.0,10.57,collecting,1,1
101.2,40.272,40.0,10.71,collecting,1,1
101.25,40.217,40.0,11.11,collecting,1,1
101.3,40.22,40.0,11.09,collecting,1,1
101.35,40.129,40.0,11.72,collecting,1,1
101.4,40.441,40.0,9.54,collecting,1,1
101.45,40.149,40.0,11.64,collecting,1,1
101.5,40.464,40.0,9.44,collecting,1,1
101.55,40.189,40.0,11.42,collecting,1,1
101.6,40.235,40.0,11.08,collecting,1,1
101.65,40.239,40.0,11.04,collecting,1,1
101.7,40.064,40.0,12.24,collecting,1,1
101.75,40.189,40.0,11.31,collecting,1,1
101.8,40.235,40.0,10.97,collecting,1,1
101.85,40.02,40.0,12.46,collecting,1,1
101.9,40.53,40.0,8.87,collecting,1,1
101.95,40.429,40.0,9.69,collecting,1,1
102.0,40.571,40.0,8.78,collecting,1,1
102.05,40.203,40.0,11.43,collecting,1,1
102.1,40.314,40.0,10.62,collecting,1,1
102.15,40.375,40.0,10.2,collecting,1,1
102.2,40.126,40.0,11.94,collecting,1,1
102.25,40.275,40.0,10.84,collecting,1,1
102.3,40.286,40.0,10.75,collecting,1,1
102.35,40.46,40.0,9.56,collecting,1,1
102.4,40.076,40.0,12.26,collecting,1,1
102.45,40.108,40.0,11.94,collecting,1,1
102.5,40.215,40.0,11.14,collecting,1,1
102.55,40.489,40.0,9.23,collecting,1,1
102.6,40.418,40.0,9.81,collecting,1,1
102.65,40.426,40.0,9.81,collecting,1,1
102.7,40.186,40.0,11.5,collecting,1,1
102.75,40.135,40.0,11.79,collecting,1,1
102.8,40.449,40.0,9.56,collecting,1,1
102.85,40.43,40.0,9.76,collecting,1,1
102.9,40.217,40.0,11.27,collecting,1,1
102.95,40.388,40.0,10.04,collecting,1,1
103.0,40.155,40.0,11.67,collecting,1,1
103.05,40.274,40.0,10.78,collecting,1,1
103.1,40.442,40.0,9.61,collecting,1,1
103.15,40.068,40.0,12.24,collecting,1,1
103.2,40.311,40.0,10.47,collecting,1,1
103.25,40.381,40.0,9.99,collecting,1,1
103.3,40.093,40.0,12.01,collecting,1,1
103.35,40.432,40.0,9.59,collecting,1,1
103.4,40.635,40.0,8.25,collecting,1,1
103.45,40.512,40.0,9.23,collecting,1,1
103.5,39.999,40.0,12.82,collecting,1,1
103.55,40.522,40.0,9.07,collecting,1,1
103.6,40.382,40.0,10.11,collecting,1,1
103.65,40.538,40.0,9.05,collecting,1,1
103.7,40.421,40.0,9.91,collecting,1,1
103.75,40.315,40.0,10.66,collecting,1,1
103.8,40.399,40.0,10.04,collecting,1,1
103.85,40.3,40.0,10.73,collecting,1,1
103.9,40.303,40.0,10.67,collecting,1,1
103.95,40.272,40.0,10.85,collecting,1,1
104.0,40.458,40.0,9.53,collecting,1,1
104.05,40.118,40.0,11.91,collecting,1,1
104.1,40.241,40.0,10.96,collecting,1,1
104.15,40.199,40.0,11.21,collecting,1,1
104.2,40.217,40.0,11.04,collecting,1,1
104.25,40.266,40.0,10.66,collecting,1,1
104.3,40.584,40.0,8.46,collecting,1,1
104.35,40.331,40.0,10.31,collecting,1,1
104.4,40.1,40.0,11.89,collecting,1,1
104.45,40.46,40.0,9.33,collecting,1,1
104.5,40.652,40.0,8.07,collecting,1,1
104.55,40.322,40.0,10.46,collecting,1,1
104.6,40.291,40.0,10.64,collecting,1,1
104.65,40.387,40.0,9.95,collecting,1,1
104.7,40.639,40.0,8.23,collecting,1,1
104.75,40.466,40.0,9.52,collecting,1,1
104.8,40.122,40.0,11.91,collecting,1,1
104.85,40.51,40.0,9.12,collecting,1,1
104.9,40.248,40.0,10.97,collecting,1,1
104.95,40.426,40.0,9.68,collecting,1,1
105.0,40.264,40.0,10.81,collecting,1,1
105.05,40.163,40.0,11.45,collecting,1,1
105.1,40.238,40.0,10.86,collecting,1,1
105.15,40.759,40.0,7.23,collecting,1,1
105.2,40.556,40.0,8.8,collecting,1,1
105.25,40.286,40.0,10.71,collecting,1,1
105.3,40.633,40.0,8.27,collecting,1,1
105.35,40.278,40.0,10.8,collecting,1,1
105.4,40.3,40.0,10.58,collecting,1,1
105.45,40.093,40.0,11.96,collecting,1,1
105.5,40.416,40.0,9.61,collecting,1,1
105.55,40.321,40.0,10.29,collecting,1,1
105.6,40.506,40.0,9.0,collecting,1,1
105.65,40.652,40.0,8.04,collecting,1,1
105.7,40.326,40.0,10.38,collecting,1,1
105.75,40.382,40.0,9.96,collecting,1,1
105.8,40.669,40.0,7.97,collecting,1,1
105.85,40.355,40.0,10.23,collecting,1,1
105.9,40.352,40.0,10.21,collecting,1,1
105.95,40.508,40.0,9.1,collecting,1,1
106.0,40.357,40.0,10.16,collecting,1,1
106.05,40.34,40.0,10.24,collecting,1,1
106.1,40.575,40.0,8.59,collecting,1,1
106.15,40.403,40.0,9.83,collecting,1,1
106.2,40.094,40.0,11.94,collecting,1,1
106.25,40.537,40.0,8.75,collecting,1,1
106.3,40.467,40.0,9.29,collecting,1,1
106.35,40.242,40.0,10.85,collecting,1,1
106.4,40.598,40.0,8.33,collecting,1,1
106.45,40.276,40.0,10.62,collecting,1,1
106.5,40.441,40.0,9.42,collecting,1,1
106.55,39.986,40.0,12.56,collecting,1,1
106.6,40.575,40.0,8.34,collecting,1,1
106.65,40.362,40.0,9.88,collecting,1,1
106.7,40.457,40.0,9.22,collecting,1,1
106.75,40.186,40.0,11.11,collecting,1,1
106.8,40.339,40.0,9.97,collecting,1,1
106.85,40.279,40.0,10.37,collecting,1,1
106.9,40.014,40.0,12.15,collecting,1,1
106.95,40.215,40.0,10.64,collecting,1,1
107.0,40.435,40.0,9.08,collecting,1,1
107.05,40.312,40.0,9.98,collecting,1,1
107.1,40.058,40.0,11.73,collecting,1,1
107.15,40.133,40.0,11.11,collecting,1,1
107.2,40.2,40.0,10.59,collecting,1,1
107.25,40.207,40.0,10.51,collecting,1,1
107.3,40.468,40.0,8.7,collecting,1,1
107.35,40.373,40.0,9.44,collecting,1,1
107.4,40.097,40.0,11.37,collecting,1,1
107.45,39.985,40.0,12.06,collecting,1,1
107.5,40.341,40.0,9.5,collecting,1,1
107.55,40.429,40.0,8.94,collecting,1,1
107.6,40.197,40.0,10.61,collecting,1,1
107.65,40.339,40.0,9.59,collecting,1,1
107.7,40.401,40.0,9.19,collecting,1,1
107.75,40.476,40.0,8.73,collecting,1,1
107.8,40.307,40.0,9.96,collecting,1,1
107.85,40.162,40.0,10.94,collecting,1,1
107.9,40.496,40.0,8.58,collecting,1,1
107.95,40.532,40.0,8.41,collecting,1,1
108.0,40.34,40.0,9.81,collecting,1,1
108.05,40.479,40.0,8.84,collecting,1,1
108.1,40.463,40.0,8.99,collecting,1,1
108.15,40.288,40.0,10.23,collecting,1,1
108.2,40.237,40.0,10.53,collecting,1,1
108.25,40.171,40.0,10.93,collecting,1,1
108.3,40.187,40.0,10.74,collecting,1,1
108.35,40.316,40.0,9.79,collecting,1,1
108.4,40.309,40.0,9.85,collecting,1,1
108.45,40.069,40.0,11.49,collecting,1,1
108.5,40.344,40.0,9.5,collecting,1,1
108.55,40.251,40.0,10.16,collecting,1,1
108.6,40.552,40.0,8.07,collecting,1,1
108.65,40.256,40.0,10.21,collecting,1,1
108.7,40.135,40.0,11.01,collecting,1,1
108.75,40.475,40.0,8.6,collecting,1,1
108.8,40.381,40.0,9.31,collecting,1,1
108.85,40.244,40.0,10.28,collecting,1,1
108.9,40.097,40.0,11.25,collecting,1,1
108.95,40.238,40.0,10.19,collecting,1,1
109.0,40.353,40.0,9.38,collecting,1,1
109.05,40.067,40.0,11.37,collecting,1,1
109.1,40.198,40.0,10.38,collecting,1,1
109.15,40.04,40.0,11.44,collecting,1,1
109.2,40.369,40.0,9.09,collecting,1,1
109.25,40.342,40.0,9.33,collecting,1,1
109.3,40.353,40.0,9.29,collecting,1,1
109.35,40.091,40.0,11.13,collecting,1,1
109.4,40.48,40.0,8.38,collecting,1,1
109.45,40.494,40.0,8.37,collecting,1,1
109.5,40.136,40.0,10.91,collecting,1,1
109.55,40.439,40.0,8.75,collecting,1,1
109.6,40.339,40.0,9.5,collecting,1,1
109.65,40.028,40.0,11.65,collecting,1,1
109.7,40.279,40.0,9.8,collecting,1,1
109.75,40.339,40.0,9.39,collecting,1,1
109.8,40.282,40.0,9.8,collecting,1,1
109.85,40.335,40.0,9.43,collecting,1,1
109.9,40.46,40.0,8.59,collecting,1,1
109.95,40.353,40.0,9.39,collecting,1,1
110.0,40.069,40.0,11.35,collecting,1,1
110.05,40.313,40.0,9.56,collecting,1,1
110.1,40.232,40.0,10.13,collecting,1,1
110.15,39.955,40.0,12.01,collecting,1,1
110.2,40.326,40.0,9.32,collecting,1,1
110.25,40.327,40.0,9.35,collecting,1,1
110.3,40.135,40.0,10.69,collecting,1,1
110.35,40.042,40.0,11.28,collecting,1,1
110.4,40.525,40.0,7.88,collecting,1,1
110.45,40.234,40.0,10.0,collecting,1,1
110.5,40.158,40.0,10.51,collecting,1,1
110.55,40.139,40.0,10.59,collecting,1,1
110.6,40.325,40.0,9.27,collecting,1,1
110.65,40.318,40.0,9.35,collecting,1,1
110.7,40.259,40.0,9.78,collecting,1,1
110.75,39.759,40.0,13.22,collecting,1,1
110.8,39.992,40.0,11.42,collecting,1,1
110.85,40.167,40.0,10.14,collecting,1,1
110.9,40.247,40.0,9.59,collecting,1,1
110.95,40.072,40.0,10.83,collecting,1,1
111.0,40.192,40.0,9.96,collecting,1,1
111.05,40.079,40.0,10.75,collecting,1,1
111.1,39.866,40.0,12.18,collecting,1,1
111.15,40.327,40.0,8.9,collecting,1,1
111.2,40.157,40.0,10.15,collecting,1,1
111.25,39.998,40.0,11.24,collecting,1,1
111.3,39.957,40.0,11.47,collecting,1,1
111.35,39.907,40.0,11.75,collecting,1,1
111.4,40.009,40.0,10.97,collecting,1,1
111.45,40.147,40.0,10.0,collecting,1,1
111.5,40.211,40.0,9.58,collecting,1,1
111.55,40.165,40.0,9.96,collecting,1,1
111.6,39.897,40.0,11.82,collecting,1,1
111.65,40.107,40.0,10.29,collecting,1,1
111.7,39.669,40.0,13.32,collecting,1,1
111.75,40.039,40.0,10.61,collecting,1,1
111.8,39.93,40.0,11.37,collecting,1,1
111.85,40.018,40.0,10.73,collecting,1,1
111.9,39.895,40.0,11.58,collecting,1,1
111.95,40.1,40.0,10.13,collecting,1,1
112.0,39.817,40.0,12.11,collecting,1,1
112.05,39.962,40.0,11.04,collecting,1,1
112.1,40.022,40.0,10.62,collecting,1,1
112.15,40.139,40.0,9.83,collecting,1,1
112.2,39.999,40.0,10.85,collecting,1,1
112.25,40.112,40.0,10.08,collecting,1,1
112.3,40.139,40.0,9.93,collecting,1,1
112.35,39.925,40.0,11.45,collecting,1,1
112.4,39.964,40.0,11.13,collecting,1,1
112.45,40.005,40.0,10.83,collecting,1,1
112.5,39.827,40.0,12.05,collecting,1,1
112.55,40.133,40.0,9.87,collecting,1,1
112.6,40.225,40.0,9.3,collecting,1,1
112.65,39.866,40.0,11.85,collecting,1,1
112.7,40.081,40.0,10.3,collecting,1,1
112.75,40.271,40.0,9.02,collecting,1,1
112.8,39.79,40.0,12.43,collecting,1,1
112.85,40.045,40.0,10.57,collecting,1,1
112.9,40.078,40.0,10.35,collecting,1,1
112.95,39.991,40.0,10.97,collecting,1,1
113.0,40.088,40.0,10.28,collecting,1,1
113.05,39.915,40.0,11.5,collecting,1,1
113.1,40.009,40.0,10.81,collecting,1,1
113.15,39.99,40.0,10.93,collecting,1,1
113.2,40.021,40.0,10.71,collecting,1,1
113.25,40.064,40.0,10.42,collecting,1,1
113.3,39.766,40.0,12.48,collecting,1,1
113.35,39.873,40.0,11.65,collecting,1,1
113.4,40.098,40.0,10.06,collecting,1,1
113.45,39.774,40.0,12.34,collecting,1,1
113.5,40.179,40.0,9.47,collecting,1,1
113.55,40.032,40.0,10.57,collecting,1,1
113.6,39.944,40.0,11.19,collecting,1,1
113.65,39.943,40.0,11.18,collecting,1,1
113.7,39.862,40.0,11.72,collecting,1,1
113.75,39.879,40.0,11.55,collecting,1,1
113.8,39.953,40.0,11.01,collecting,1,1
113.85,40.106,40.0,9.97,collecting,1,1
113.9,39.95,40.0,11.1,collecting,1,1
113.95,39.891,40.0,11.5,collecting,1,1
114.0,39.914,40.0,11.3,collecting,1,1
114.05,40.068,40.0,10.23,collecting,1,1
114.1,39.885,40.0,11.53,collecting,1,1
114.15,39.71,40.0,12.7,collecting,1,1
114.2,40.027,40.0,10.43,collecting,1,1
